group,name,created,best_val,best_epoch,last_epoch,val_at_grace4,n_logged
user_proto_ml-1m,user_proto_ml-1m_s38210573_eef60734,2026-03-25T19:59:44Z,0.58088,67,77,0.32797,79
user_proto_ml-1m,user_proto_ml-1m_s38210573_52f7340a,2026-03-25T19:43:55Z,0.60259,22,32,0.54359,34
user_proto_ml-1m,user_proto_ml-1m_s38210573_d48d3e38,2026-03-25T19:37:14Z,0.59413,30,40,0.54657,42
user_proto_ml-1m,user_proto_ml-1m_s38210573_2efaeb91,2026-03-25T19:19:21Z,0.59761,34,44,0.39758,46
user_proto_ml-1m,user_proto_ml-1m_s38210573_de4ab068,2026-03-25T19:07:35Z,0.25389,98,99,0.18263,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_6bc88b78,2026-03-25T19:05:01Z,0.41979,94,99,0.19142,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_7c958108,2026-03-25T18:54:47Z,0.46453,16,26,0.43835,28
user_proto_ml-1m,user_proto_ml-1m_s38210573_34987d41,2026-03-25T18:51:23Z,0.10474,-1,9,0.05336,11
user_proto_ml-1m,user_proto_ml-1m_s38210573_005d2b46,2026-03-25T18:46:20Z,0.50265,99,99,0.23666,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_332b563e,2026-03-25T18:43:49Z,0.39095,2,12,0.37421,14
user_proto_ml-1m,user_proto_ml-1m_s38210573_1c5c8b0f,2026-03-25T18:27:22Z,0.59065,48,58,0.3177,60
user_proto_ml-1m,user_proto_ml-1m_s38210573_5ff0ec87,2026-03-25T18:26:04Z,0.41415,55,65,0.26168,67
user_proto_ml-1m,user_proto_ml-1m_s38210573_d50c0cfc,2026-03-25T18:23:36Z,0.44448,4,14,0.44448,16
user_proto_ml-1m,user_proto_ml-1m_s38210573_30726377,2026-03-25T18:04:05Z,0.5532,31,41,0.52801,43
user_proto_ml-1m,user_proto_ml-1m_s38210573_37011cdf,2026-03-25T18:00:40Z,0.45244,16,26,0.43056,28
user_proto_ml-1m,user_proto_ml-1m_s38210573_a1ed63a1,2026-03-25T17:58:03Z,0.54872,21,31,0.51558,33
user_proto_ml-1m,user_proto_ml-1m_s38210573_abc1148f,2026-03-25T17:54:31Z,0.45293,17,27,0.43437,29
user_proto_ml-1m,user_proto_ml-1m_s38210573_8c8e617e,2026-03-25T17:47:56Z,0.45094,53,63,0.41763,65
user_proto_ml-1m,user_proto_ml-1m_s38210573_04af56ea,2026-03-25T17:46:49Z,0.35499,0,10,0.34902,12
user_proto_ml-1m,user_proto_ml-1m_s38210573_8b5c6571,2026-03-25T17:45:15Z,0.15993,98,99,0.10408,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_8e647d91,2026-03-25T17:24:14Z,0.49934,11,21,0.45161,23
user_proto_ml-1m,user_proto_ml-1m_s38210573_d378ea31,2026-03-25T17:20:42Z,0.56679,14,24,0.5411,26
user_proto_ml-1m,user_proto_ml-1m_s38210573_e209ebda,2026-03-25T17:16:27Z,0.57773,16,26,0.5522,28
user_proto_ml-1m,user_proto_ml-1m_s38210573_6ae65dfd,2026-03-25T17:12:24Z,0.54723,16,26,0.52784,28
user_proto_ml-1m,user_proto_ml-1m_s38210573_a4a02851,2026-03-25T17:03:12Z,0.41366,32,42,0.39526,44
user_proto_ml-1m,user_proto_ml-1m_s38210573_68e5ebef,2026-03-25T16:48:16Z,0.43636,16,26,0.42708,28
user_proto_ml-1m,user_proto_ml-1m_s38210573_08ebe9ef,2026-03-25T16:33:32Z,0.42708,37,47,0.40007,49
user_proto_ml-1m,user_proto_ml-1m_s38210573_db48d408,2026-03-25T16:25:12Z,0.5769,16,26,0.55817,28
user_proto_ml-1m,user_proto_ml-1m_s38210573_ae928bb8,2026-03-25T16:23:29Z,0.45492,36,46,0.44862,48
user_proto_ml-1m,user_proto_ml-1m_s38210573_fd35708b,2026-03-25T16:14:24Z,0.57491,97,99,0.4647,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_2f13760d,2026-03-25T16:01:08Z,0.44614,99,99,0.15413,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_e82726c2,2026-03-25T15:47:06Z,0.57507,49,59,0.51806,61
user_proto_ml-1m,user_proto_ml-1m_s38210573_e8ffd408,2026-03-25T15:45:18Z,0.59496,99,99,0.28041,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_c24e3320,2026-03-25T15:36:35Z,0.53149,23,33,0.49652,35
user_proto_ml-1m,user_proto_ml-1m_s38210573_0f7a15e6,2026-03-25T15:33:13Z,0.55154,43,53,0.50679,55
user_proto_ml-1m,user_proto_ml-1m_s38210573_c562cb6e,2026-03-25T15:15:16Z,0.45923,50,60,0.42095,62
user_proto_ml-1m,user_proto_ml-1m_s38210573_e1f436ea,2026-03-25T15:03:28Z,0.49834,30,40,0.49105,42
user_proto_ml-1m,user_proto_ml-1m_s38210573_ae73f889,2026-03-25T14:58:14Z,0.61717,47,57,0.57209,59
user_proto_ml-1m,user_proto_ml-1m_s38210573_f8548a7e,2026-03-25T14:55:34Z,0.53083,99,99,0.41995,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_c090a129,2026-03-25T14:52:58Z,0.57358,38,48,0.43951,50
user_proto_ml-1m,user_proto_ml-1m_s38210573_75c2e29c,2026-03-25T14:40:45Z,0.48177,20,30,0.47033,32
user_proto_ml-1m,user_proto_ml-1m_s38210573_e5dc15ec,2026-03-25T14:33:39Z,0.58005,44,54,0.45741,56
user_proto_ml-1m,user_proto_ml-1m_s38210573_1185a10a,2026-03-25T14:14:51Z,0.52005,6,16,0.5053,18
user_proto_ml-1m,user_proto_ml-1m_s38210573_697379fe,2026-03-25T14:04:08Z,0.55353,32,42,0.51028,44
user_proto_ml-1m,user_proto_ml-1m_s38210573_da841ac5,2026-03-25T13:59:17Z,0.54077,27,37,0.51044,39
user_proto_ml-1m,user_proto_ml-1m_s38210573_b11a6f06,2026-03-25T13:49:48Z,0.55883,40,50,0.52038,52
user_proto_ml-1m,user_proto_ml-1m_s38210573_3a5a438e,2026-03-25T13:40:54Z,0.46404,36,46,0.40587,48
user_proto_ml-1m,user_proto_ml-1m_s38210573_37b320a1,2026-03-25T13:34:29Z,0.57292,26,36,0.43835,38
user_proto_ml-1m,user_proto_ml-1m_s38210573_e0360dfc,2026-03-25T13:32:11Z,0.45293,20,30,0.4478,32
user_proto_ml-1m,user_proto_ml-1m_s38210573_373af7a0,2026-03-25T13:22:27Z,0.26632,99,99,0.13755,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_e62c810a,2026-03-25T13:15:41Z,0.38946,6,16,0.37918,18
user_proto_ml-1m,user_proto_ml-1m_s38210573_6b7ca7b5,2026-03-25T13:15:08Z,0.38034,93,99,0.11651,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_f4e35b91,2026-03-25T12:58:09Z,0.60109,88,98,0.32615,100
user_proto_ml-1m,user_proto_ml-1m_s38210573_1967e978,2026-03-25T12:51:21Z,0.45691,6,16,0.45326,18
user_proto_ml-1m,user_proto_ml-1m_s38210573_d4ce08f6,2026-03-25T12:37:06Z,0.56298,24,34,0.37173,36
user_proto_ml-1m,user_proto_ml-1m_s38210573_a8786e8a,2026-03-25T12:33:22Z,0.24229,18,28,0.22522,30
user_proto_ml-1m,user_proto_ml-1m_s38210573_840cb094,2026-03-25T12:20:35Z,0.44962,19,29,0.43968,31
user_proto_ml-1m,user_proto_ml-1m_s38210573_05d3ddfa,2026-03-25T12:19:54Z,0.33212,10,20,0.30726,22
user_proto_ml-1m,user_proto_ml-1m_s38210573_c8c5d730,2026-03-25T12:11:34Z,0.13043,44,54,0.10656,56
user_proto_ml-1m,user_proto_ml-1m_s38210573_402dd176,2026-03-25T12:02:37Z,0.44614,65,75,0.38581,77
user_proto_ml-1m,user_proto_ml-1m_s38210573_8c8ae21a,2026-03-25T11:52:06Z,0.42294,6,16,0.4057,18
user_proto_ml-1m,user_proto_ml-1m_s38210573_2a95d3f8,2026-03-25T11:36:16Z,0.09861,-1,9,0.09281,11
user_proto_ml-1m,user_proto_ml-1m_s38210573_5a54e0d6,2026-03-25T11:36:12Z,0.441,4,14,0.441,16
user_proto_ml-1m,user_proto_ml-1m_s38210573_f9d81d67,2026-03-25T11:36:09Z,0.38896,99,99,0.10043,101
user_proto_ml-1m,user_proto_ml-1m_s38210573_5f4ed1b2,2026-03-25T11:36:06Z,0.59446,30,40,0.56231,42
user_proto_ml-1m,user_proto_ml-1m_s38210573_55981872,2026-03-25T11:36:02Z,0.48674,26,36,0.4405,38
user_proto_ml-1m,user_proto_ml-1m_s38210573_d583bfd5,2026-03-25T11:35:59Z,0.44481,49,59,0.40819,61
user_proto_ml-1m,user_proto_ml-1m_s38210573_3109a688,2026-03-25T11:35:56Z,0.55718,55,65,0.34173,67
user_proto_ml-1m,user_proto_ml-1m_s38210573_8c3e6da1,2026-03-25T11:35:53Z,0.27262,8,18,0.25423,20
item_proto_ml-1m,item_proto_ml-1m_s38210573_37805add,2026-06-06T09:02:56Z,0.56265,31,41,0.53977,43
item_proto_ml-1m,item_proto_ml-1m_s38210573_192e4f39,2026-06-06T07:19:11Z,0.5411,31,41,0.51922,43
item_proto_ml-1m,item_proto_ml-1m_s38210573_64802db5,2026-06-06T07:10:07Z,0.53663,24,34,0.50829,36
item_proto_ml-1m,item_proto_ml-1m_s38210573_ea797471,2026-06-06T06:30:17Z,0.53895,19,29,0.52386,31
item_proto_ml-1m,item_proto_ml-1m_s38210573_b6422d08,2026-06-06T05:52:06Z,0.58054,46,56,0.54027,58
item_proto_ml-1m,item_proto_ml-1m_s38210573_7a5347d4,2026-06-06T05:29:40Z,0.55104,25,35,0.51359,37
item_proto_ml-1m,item_proto_ml-1m_s38210573_471e3a56,2026-06-06T05:18:53Z,0.59264,24,34,0.57408,36
item_proto_ml-1m,item_proto_ml-1m_s38210573_d21a9cf1,2026-06-06T05:15:26Z,0.56447,49,59,0.52751,61
item_proto_ml-1m,item_proto_ml-1m_s38210573_d2d05dfe,2026-06-06T04:47:12Z,0.54392,35,45,0.52088,47
item_proto_ml-1m,item_proto_ml-1m_s38210573_a0b3224a,2026-06-06T04:24:06Z,0.52022,9,19,0.50663,21
item_proto_ml-1m,item_proto_ml-1m_s38210573_874b38d5,2026-06-06T04:22:21Z,0.51624,7,17,0.50514,19
item_proto_ml-1m,item_proto_ml-1m_s38210573_6976b8f9,2026-06-06T03:54:32Z,0.54558,14,24,0.51707,26
item_proto_ml-1m,item_proto_ml-1m_s38210573_8355bf79,2026-06-06T03:36:33Z,0.48392,2,12,0.4763,14
item_proto_ml-1m,item_proto_ml-1m_s38210573_0014735d,2026-06-06T03:26:51Z,0.50099,16,26,0.47978,28
item_proto_ml-1m,item_proto_ml-1m_s38210573_c4ded28f,2026-06-06T03:13:19Z,0.5121,3,13,0.51061,15
item_proto_ml-1m,item_proto_ml-1m_s38210573_0181e014,2026-06-06T02:58:30Z,0.51309,14,24,0.50547,26
item_proto_ml-1m,item_proto_ml-1m_s38210573_104cf9b4,2026-06-06T02:40:06Z,0.50945,13,23,0.5005,25
item_proto_ml-1m,item_proto_ml-1m_s38210573_2467f0d4,2026-06-06T02:04:57Z,0.48144,24,34,0.43752,36
item_proto_ml-1m,item_proto_ml-1m_s38210573_2aea8557,2026-06-06T01:44:37Z,0.59629,64,74,0.56231,76
item_proto_ml-1m,item_proto_ml-1m_s38210573_81f8b5ad,2026-06-06T01:35:20Z,0.44316,14,24,0.43769,26
item_proto_ml-1m,item_proto_ml-1m_s38210573_6d375118,2026-06-06T01:31:35Z,0.44498,33,43,0.43106,45
item_proto_ml-1m,item_proto_ml-1m_s38210573_4c2f2cdb,2026-06-06T01:28:29Z,0.33278,0,10,0.29267,12
item_proto_ml-1m,item_proto_ml-1m_s38210573_bfab2fcc,2026-06-06T01:21:40Z,0.31952,2,12,0.29947,14
item_proto_ml-1m,item_proto_ml-1m_s38210573_1953956c,2026-06-06T00:26:52Z,0.51889,16,26,0.5174,28
item_proto_ml-1m,item_proto_ml-1m_s38210573_600d0211,2026-06-06T00:26:44Z,0.43669,18,28,0.42725,30
item_proto_ml-1m,item_proto_ml-1m_s38210573_1de8825d,2026-06-06T00:26:36Z,0.43984,46,56,0.09794,58
item_proto_ml-1m,item_proto_ml-1m_s38210573_e2dc00f9,2026-04-16T15:42:18Z,0.5174,4,9,0.5174,11
item_proto_ml-1m,item_proto_ml-1m_s38210573_bf595777,2026-04-16T15:42:06Z,0.43189,9,9,0.42725,11
item_proto_ml-1m,item_proto_ml-1m_s38210573_02f17f60,2026-04-16T15:41:55Z,0.10474,8,9,0.09794,11
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_f42c5ad8,2026-05-21T18:18:58Z,0.56364,3,13,0.55552,15
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_0cfcf26e,2026-05-21T17:58:38Z,0.62463,33,43,0.55867,45
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_d4f532a0,2026-05-21T17:47:11Z,0.61203,24,34,0.57259,36
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_f0679fe0,2026-05-21T16:11:34Z,0.64584,45,55,0.54011,57
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_d4a857cc,2026-05-21T15:07:49Z,0.63689,25,35,0.58137,37
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_8ceb9f8d,2026-05-21T14:54:52Z,0.62082,39,49,0.59065,51
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_c2a698ad,2026-05-21T14:14:55Z,0.44879,3,13,0.44067,15
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_5585d133,2026-05-21T13:53:02Z,0.62231,31,41,0.48227,43
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_dde275eb,2026-05-21T13:31:08Z,0.65446,36,46,0.60076,48
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_b6feb033,2026-05-21T13:30:53Z,0.45028,17,27,0.44432,29
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_366f148f,2026-04-16T15:39:01Z,0.62314,9,9,0.59546,11
user_item_proto_ml-1m,user_item_proto_ml-1m_s38210573_5b5bcb04,2026-04-16T15:38:37Z,0.44581,9,9,0.44432,11
mf_amazon2014,mf_amazon2014_s38210573_40c7704b,2026-03-19T14:37:17Z,0.23209,38,48,0.11957,50
mf_amazon2014,mf_amazon2014_s38210573_c42e9b7c,2026-03-19T14:36:14Z,0.11727,0,10,0.00014,12
mf_amazon2014,mf_amazon2014_s38210573_f66b2af9,2026-03-19T14:35:37Z,0.18374,16,26,0.12345,28
mf_amazon2014,mf_amazon2014_s38210573_3b85e952,2026-03-19T14:35:09Z,0.16878,1,11,0.11094,13
mf_amazon2014,mf_amazon2014_s38210573_1bf3800b,2026-03-19T14:29:45Z,0.11698,0,10,0,12
mf_amazon2014,mf_amazon2014_s38210573_91eba919,2026-03-19T14:28:46Z,0.19353,2,12,0.14086,14
mf_amazon2014,mf_amazon2014_s38210573_b445eb62,2026-03-19T14:26:56Z,0.21137,2,12,0.18849,14
mf_amazon2014,mf_amazon2014_s38210573_be1901bb,2026-03-19T14:24:14Z,0.09986,0,10,0,12
mf_amazon2014,mf_amazon2014_s38210573_72e52d40,2026-03-19T14:22:43Z,0.11108,2,12,0.09597,14
mf_amazon2014,mf_amazon2014_s38210573_db0e2ded,2026-03-19T14:19:46Z,0.10201,-1,9,0.08532,11
mf_amazon2014,mf_amazon2014_s38210573_d092608c,2026-03-19T14:14:45Z,0.10705,6,16,0.09986,18
mf_amazon2014,mf_amazon2014_s38210573_df3e2732,2026-03-19T14:13:47Z,0.11353,6,16,0.10504,18
mf_amazon2014,mf_amazon2014_s38210573_97e63593,2026-03-19T14:12:30Z,0.22475,2,12,0.1895,14
mf_amazon2014,mf_amazon2014_s38210573_b1429fd2,2026-03-19T14:10:58Z,0.24446,18,28,0.10417,30
mf_amazon2014,mf_amazon2014_s38210573_47a30cf5,2026-03-19T14:08:18Z,0.25065,37,47,0.1118,49
mf_amazon2014,mf_amazon2014_s38210573_c3efedcd,2026-03-19T14:05:24Z,0.25612,4,14,0.25612,16
mf_amazon2014,mf_amazon2014_s38210573_d2cfdbda,2026-03-19T13:59:53Z,0.10187,6,16,0.09914,18
mf_amazon2014,mf_amazon2014_s38210573_cbf07e46,2026-03-19T13:59:10Z,0.11165,1,11,0.10561,13
mf_amazon2014,mf_amazon2014_s38210573_ccf05121,2026-03-19T13:57:22Z,0.19813,99,99,0.10245,101
mf_amazon2014,mf_amazon2014_s38210573_7d675a76,2026-03-19T13:56:43Z,0.11122,0,10,0,12
mf_amazon2014,mf_amazon2014_s38210573_9e658af6,2026-03-19T13:54:13Z,0.10719,3,13,0.10691,15
mf_amazon2014,mf_amazon2014_s38210573_0dc5711e,2026-03-19T13:53:27Z,0.19885,2,12,0.1718,14
mf_amazon2014,mf_amazon2014_s38210573_ea7a7c66,2026-03-19T13:47:57Z,0.22115,24,34,0.11468,36
mf_amazon2014,mf_amazon2014_s38210573_98263c66,2026-03-19T13:47:20Z,0.1154,16,26,0.10878,28
mf_amazon2014,mf_amazon2014_s38210573_d8ea8dfc,2026-03-19T13:46:59Z,0.11885,52,62,0.09986,64
mf_amazon2014,mf_amazon2014_s38210573_4ada8aba,2026-03-19T13:46:47Z,0.16072,34,44,0.11353,46
mf_amazon2014,mf_amazon2014_s38210573_7636dcc1,2026-03-19T13:42:43Z,0.10144,1,11,0.09827,13
mf_amazon2014,mf_amazon2014_s38210573_28c8bed8,2026-03-19T13:40:44Z,0.21367,40,50,0.11237,52
mf_amazon2014,mf_amazon2014_s38210573_4e466826,2026-03-19T13:39:58Z,0.10302,11,21,0.10245,23
mf_amazon2014,mf_amazon2014_s38210573_1f087bb0,2026-03-19T13:39:15Z,0.17957,27,37,0.11899,39
mf_amazon2014,mf_amazon2014_s38210573_9f002b02,2026-03-19T13:38:39Z,0.1036,2,12,0.10331,14
mf_amazon2014,mf_amazon2014_s38210573_8a436389,2026-03-19T13:38:05Z,0.10791,3,13,0.10532,15
mf_amazon2014,mf_amazon2014_s38210573_0ee8eda2,2026-03-19T13:37:14Z,0.10058,5,15,0.1,17
mf_amazon2014,mf_amazon2014_s38210573_fd52cbcb,2026-03-19T13:36:58Z,0.10906,22,32,0.10187,34
mf_amazon2014,mf_amazon2014_s38210573_a84dae85,2026-03-19T13:36:04Z,0.10993,10,20,0.10719,22
mf_amazon2014,mf_amazon2014_s38210573_a158a776,2026-03-19T13:35:34Z,0.22259,58,68,0.1095,70
mf_amazon2014,mf_amazon2014_s38210573_ce47e52c,2026-03-19T13:34:58Z,0.14317,0,10,0.12892,12
mf_amazon2014,mf_amazon2014_s38210573_edbc5992,2026-03-19T13:34:37Z,0.10892,34,44,0.10129,46
mf_amazon2014,mf_amazon2014_s38210573_8121dc2c,2026-03-19T13:33:59Z,0.15871,1,11,0.06475,13
mf_amazon2014,mf_amazon2014_s38210573_8b6b506d,2026-03-19T13:31:01Z,0.11151,0,10,0,12
mf_amazon2014,mf_amazon2014_s38210573_077e1788,2026-03-19T13:30:23Z,0.09698,-1,9,0.05698,11
mf_amazon2014,mf_amazon2014_s38210573_1f468029,2026-03-19T13:29:59Z,0.09856,2,12,0.09583,14
mf_amazon2014,mf_amazon2014_s38210573_3bd172ba,2026-03-19T13:29:45Z,0.11065,5,15,0.10561,17
mf_amazon2014,mf_amazon2014_s38210573_8d51dc7e,2026-03-19T13:29:37Z,0.10029,-1,9,0,11
mf_amazon2014,mf_amazon2014_s38210573_f5ea454c,2026-03-19T13:29:25Z,0.10518,11,21,0.10072,23
mf_amazon2014,mf_amazon2014_s38210573_ea48240f,2026-03-19T13:29:15Z,0.11252,9,19,0.10935,21
mf_amazon2014,mf_amazon2014_s38210573_da64e580,2026-03-19T13:27:47Z,0.10216,-1,9,0.10129,11
mf_amazon2014,mf_amazon2014_s38210573_ac984c5d,2026-03-19T13:26:29Z,0.10662,6,16,0.10158,18
mf_amazon2014,mf_amazon2014_s38210573_27000a9c,2026-03-19T13:26:12Z,0.10561,4,14,0.10561,16
mf_amazon2014,mf_amazon2014_s38210573_c048e9a6,2026-03-19T13:26:00Z,0.09137,-1,9,0.07309,11
mf_amazon2014,mf_amazon2014_s38210573_af31ba59,2026-03-19T13:22:59Z,0.09885,0,10,0.09468,12
mf_amazon2014,mf_amazon2014_s38210573_632e3a07,2026-03-19T13:20:34Z,0.13151,8,18,0.11784,20
mf_amazon2014,mf_amazon2014_s38210573_3d55d88e,2026-03-19T13:19:10Z,0.09827,7,17,0.09511,19
mf_amazon2014,mf_amazon2014_s38210573_89bb81d4,2026-03-19T13:18:12Z,0.13827,0,10,0.11079,12
mf_amazon2014,mf_amazon2014_s38210573_3b167da7,2026-03-19T13:17:42Z,0.11007,18,28,0.10245,30
mf_amazon2014,mf_amazon2014_s38210573_c169592d,2026-03-19T13:17:34Z,0.16273,1,11,0.1095,13
mf_amazon2014,mf_amazon2014_s38210573_cc5468e9,2026-03-19T13:12:03Z,0.10302,-1,9,0.08676,11
mf_amazon2014,mf_amazon2014_s38210573_4e6486e4,2026-03-19T13:10:37Z,0.19971,8,18,0.11871,20
mf_amazon2014,mf_amazon2014_s38210573_23d933d4,2026-03-19T13:10:23Z,0.17683,3,13,0.17194,15
mf_amazon2014,mf_amazon2014_s38210573_323deda2,2026-03-19T13:10:07Z,0.11597,3,13,0.07727,15
mf_amazon2014,mf_amazon2014_s38210573_cabb1a09,2026-03-19T13:09:12Z,0.10504,10,20,0.0977,22
mf_amazon2014,mf_amazon2014_s38210573_8e6c731a,2026-03-19T13:07:43Z,0.11309,0,10,0,12
mf_amazon2014,mf_amazon2014_s38210573_d11c2ba9,2026-03-19T13:07:03Z,0.11353,15,25,0.1059,27
mf_amazon2014,mf_amazon2014_s38210573_20cb1beb,2026-03-19T13:06:30Z,0.09727,-1,9,0.00878,11
mf_amazon2014,mf_amazon2014_s38210573_9be36913,2026-03-19T13:06:06Z,0.1095,9,19,0.07079,21
mf_amazon2014,mf_amazon2014_s38210573_a7645159,2026-03-19T13:05:49Z,0.11108,23,33,0.09986,35
mf_amazon2014,mf_amazon2014_s38210573_761cfa45,2026-03-19T13:04:15Z,0.11007,32,42,0.10014,44
mf_amazon2014,mf_amazon2014_s38210573_361bc226,2026-03-19T13:02:40Z,0.09525,9,19,0.09194,21
mf_amazon2014,mf_amazon2014_s38210573_dba7f203,2026-03-19T12:59:41Z,0.11223,35,45,0.09914,47
mf_amazon2014,mf_amazon2014_s38210573_469e4be8,2026-03-19T12:58:34Z,0.10245,0,10,0.10043,12
mf_amazon2014,mf_amazon2014_s38210573_ae8ae2b3,2026-03-19T12:58:16Z,0.10144,12,22,0.0964,24
mf_amazon2014,mf_amazon2014_s38210573_40e2ed00,2026-03-19T12:57:41Z,0.09914,12,22,0.09741,24
mf_amazon2014,mf_amazon2014_s38210573_dc20be20,2026-03-19T12:57:22Z,0.10849,8,18,0.10777,20
mf_amazon2014,mf_amazon2014_s38210573_973caccc,2026-03-19T12:56:50Z,0.10835,15,25,0.10489,27
mf_amazon2014,mf_amazon2014_s38210573_29709bc0,2026-03-19T12:56:03Z,0.11094,12,22,0.10719,24
mf_amazon2014,mf_amazon2014_s38210573_6a80d5a2,2026-03-19T12:55:17Z,0.11439,34,44,0.10532,46
mf_amazon2014,mf_amazon2014_s38210573_0e257d00,2026-03-19T12:52:45Z,0.10777,8,18,0.10504,20
mf_amazon2014,mf_amazon2014_s38210573_86f0478f,2026-03-19T12:52:38Z,0.09971,1,11,0,13
mf_amazon2014,mf_amazon2014_s38210573_fba115df,2026-03-19T12:51:09Z,0.10705,0,10,0,12
mf_amazon2014,mf_amazon2014_s38210573_bb1d013b,2026-03-19T12:49:39Z,0.11468,24,34,0.08259,36
mf_amazon2014,mf_amazon2014_s38210573_edb015d3,2026-03-19T12:48:55Z,0.09856,4,14,0.09856,16
mf_amazon2014,mf_amazon2014_s38210573_eccc3056,2026-03-19T12:47:22Z,0.10978,0,10,0,12
mf_amazon2014,mf_amazon2014_s38210573_5a1a24d9,2026-03-19T12:47:15Z,0.09942,7,17,0.09827,19
mf_amazon2014,mf_amazon2014_s38210573_1180e03f,2026-03-19T12:47:07Z,0.11755,35,45,0.10201,47
mf_amazon2014,mf_amazon2014_s38210573_c927b3fd,2026-03-19T12:41:43Z,0.10317,3,13,0.09094,15
mf_amazon2014,mf_amazon2014_s38210573_743a2063,2026-03-19T12:41:37Z,0.14475,24,34,0.09784,36
mf_amazon2014,mf_amazon2014_s38210573_773bc35a,2026-03-19T12:41:31Z,0.11065,16,26,0,28
mf_amazon2014,mf_amazon2014_s38210573_a89dd33e,2026-03-19T12:41:26Z,0.11122,3,13,0.09151,15
mf_amazon2014,mf_amazon2014_s38210573_8e04a151,2026-03-19T12:41:21Z,0.09453,-1,9,0.06532,11
mf_amazon2014,mf_amazon2014_s38210573_7844fa30,2026-03-19T12:41:18Z,0.10288,10,20,0.10173,22
mf_amazon2014,mf_amazon2014_s38210573_5c998b3d,2026-03-19T12:41:17Z,0.09928,4,14,0.09928,16
mf_amazon2014,mf_amazon2014_s38210573_5cae4f01,2026-03-19T12:41:09Z,0.10619,4,14,0.10619,16
mf_amazon2014,mf_amazon2014_s38210573_5261f5a5,2026-03-19T12:41:05Z,0.10101,3,13,0.09741,15
mf_amazon2014,mf_amazon2014_s38210573_df548593,2026-03-19T12:41:01Z,0.10863,17,27,0.09784,29
mf_amazon2014,mf_amazon2014_s38210573_1826896d,2026-03-19T12:40:58Z,0.10331,6,16,0.10129,18
mf_amazon2014,mf_amazon2014_s38210573_3970ad72,2026-03-19T12:40:55Z,0.1718,3,13,0.1682,15
mf_amazon2014,mf_amazon2014_s38210573_109430e3,2026-03-19T12:40:52Z,0.09899,0,10,0,12
mf_amazon2014,mf_amazon2014_s38210573_d55a8ad7,2026-03-19T12:40:49Z,0.11036,52,62,0.09957,64
mf_amazon2014,mf_amazon2014_s38210573_bda69fb0,2026-03-19T12:40:45Z,0.11165,9,19,0.10691,21
mf_amazon2014,mf_amazon2014_s38210573_e0bbd9b6,2026-03-19T12:40:43Z,0.09482,-1,9,0,11
acf_amazon2014,acf_amazon2014_s38210573_52be26f4,2026-03-19T17:47:59Z,0.11022,14,24,0.10489,26
acf_amazon2014,acf_amazon2014_s38210573_ad92a79d,2026-03-19T17:43:53Z,0.3859,20,30,0.33669,32
acf_amazon2014,acf_amazon2014_s38210573_12216ccc,2026-03-19T17:43:05Z,0.20748,13,23,0.15036,25
acf_amazon2014,acf_amazon2014_s38210573_a1665963,2026-03-19T17:41:34Z,0.45727,21,31,0.36288,33
acf_amazon2014,acf_amazon2014_s38210573_a203e28b,2026-03-19T17:34:00Z,0.10388,3,13,0.09698,15
acf_amazon2014,acf_amazon2014_s38210573_1158b262,2026-03-19T17:28:43Z,0.34029,37,47,0.10691,49
acf_amazon2014,acf_amazon2014_s38210573_65a702de,2026-03-19T17:26:00Z,0.38086,58,68,0.26906,70
acf_amazon2014,acf_amazon2014_s38210573_67fa5506,2026-03-19T17:25:17Z,0.11281,11,21,0.10878,23
acf_amazon2014,acf_amazon2014_s38210573_12aefe5a,2026-03-19T17:22:49Z,0.10446,6,16,0.10273,18
acf_amazon2014,acf_amazon2014_s38210573_1523e95a,2026-03-19T17:18:05Z,0.43122,22,32,0.33338,34
acf_amazon2014,acf_amazon2014_s38210573_7758e6c0,2026-03-19T17:17:11Z,0.42158,44,54,0.34691,56
acf_amazon2014,acf_amazon2014_s38210573_cf2bcc17,2026-03-19T17:16:43Z,0.46878,45,55,0.37295,57
acf_amazon2014,acf_amazon2014_s38210573_6980d373,2026-03-19T17:14:27Z,0.43065,50,60,0.26748,62
